photo_id,business_id,caption,label
Uqd9zH9pt8lQNfVA4poEMQ,K4otvKJxX-0V-A6k4QhCRg,Pulled Pork,food
tzL3RsURxQkVii5N6ouvag,aRb_ToTRcHa9BICLLj8n-A,,inside
IkW4JS8Kbi-G5VY-ctSHEQ,iwmW2mgcn2YdirXUHCsgXQ,Enjoying fine seafood tonight with my family.,inside
GmnSladr4Zn4zfC_uRs22g,lRbHFOIFuusN2WOR_ypQ_A,spinach goat cheese omelette,food
bVeNyzJkk5MSgmotSLwhzA,5i--JnxJgmyZukP3y2O_DQ,Large half plain half veggie lovers,food
9k4wz5344Z77SepkNzpOIA,0iXeck2mrz9GVlffx6RF4w,Green tea bing ($10.70),food
SFiO6_VVSRbbdS08BWTnzw,wtwDcp79klLOLaIjCFHQCA,The Vilkhu Family,inside
r1btTILnVDsf_Sfx2N2Y0A,_ju1BXAF5g5QtAFfZZKO1g,Wide view of entrance with coffee bar on the left and wine bar on the right (kitchen in back).,inside
eg3vMxrb1kAk_e4fbLJaWg,nTEmSvz8_DK-iK3miQFCwA,"Our 3 course New York Steak Feast, delivered curbside, starting at just $45 for 2 people.",food
pZOlWmyQsaEWL9vZynlqeg,JaXnQnaslqy4me2jaKhKJA,"Emmy Squared - Green Hills -  Nashville, TN",inside
nZwHKQ7AbOewKP9JVMavsA,9OCsSHr6OCSyR91BFIbszQ,,inside
nBCRcbYWBrDO-lLECm3fPA,24f-qQokEN2UvBNHMWLm3A,Wine cellar,inside
FQBJSepvbp_rrwhp9oG7yw,oIH5YWPy_g61YXM6R900Wg,Live music in the evening. Cover charge is $5 per guest,inside
2zfsC5y4Lv9LvOzSu_yQ1w,wx_s6Vkpm3fgB0een8Fhcg,,inside
ud06Us8RwszrDpjGu6NSWQ,In8iorViIHJ9-0I83CBLNQ,,inside
e-G5Bx4FLzJ616uKkxbiww,xCVncT73OioOAC9Adt1a7g,,food
fpgrK-zFB__tKVpWBK14bA,-TCa3KBib07_1ko9L2Z0fQ,,inside
HXyV-gKBfaUWAdafnlX-Dg,vFpbUcVAXxrSz5mFIzKbyw,,food
2HveFFcuaVbYlamdzupkcg,6_T2xzR74JqGCTPefAD8Tw,,inside
WiCjQfe4_2lvZ_T6sqlz7A,wJPK_kvtnlbcY6JExUxngg,,inside
gatEV_-nX9cqdOTQiH6iUg,D2zdlEHEO5aG-gUbIt_qTQ,Coffee Station with Draft Cappucino,inside
JRjZDiADskDK_rmmlbufHQ,NIb3KBSmm4FivxoerbkwEA,,inside
Ko15E-4w5LCtUZgAIm_vig,_JWS3tE7h-8-CXNGYD0ZYA,Brazilian-Style Picanha Sirloin Steak,food
S2qtvQVYGvnz1MtnsPWnig,iJdylnDztZ58_UXe5BKjgw,,outside
erMausomr1AemhdS-gWYgQ,2qVZiMB22YPC2HCM62Gnbw,Mushroom Arancini,food
yrq4Yeoawv5M41zIlRcThg,f9qNygjcQvh2vPmZSfEvqg,"Ginger tofu, pad Thai, southern Collard greens, chocolate cupcake, mushroom burger, broccoli salad. Everything was so delicious!",food
cLyNDiD5RhWZcc2ob0ddww,b7ih13lmlwnut_4xpk-x6Q,Donut Vault,inside
iA2L1yMmXHz7eb--pXF9VA,qa1fGa9u0_awl-A8CinLRg,,food
eP1qQKzqX6Nj9OBNYbpJmA,3sQehkDWhJVtYQ90MUMRNw,Inside,inside
2-1rj6df5I9ySIdYVeyNjA,13RE3PJCdPhWy3ij1RW3Tg,,inside
jifuzvm6ctIzpiabOFIP0w,WNhcS2zi4zAqA2TbduVINQ,Restroom door,inside
PH3uPhiFYpYROd5b9GORFA,HUhlFVMjZOgj1-N0JmCo-g,,drink
gi0TRCgBT3MVcPpsZqFufA,9tajhM5W0OPgPUppo_zhmw,,inside
sXU6AAZoWdweqdL2CLVjoQ,W2uxKIa-YnW7KL9SbMzohQ,Monster Cookie Pie,food
cpcbdCLIYJx5a1_T5jA8YA,0RuvlgTnKFbX3IK0ZOOocA,,outside
PUzp_BW-fcDXC15jCKQhuA,zgfKSWwxcBgBir_mlq0CIg,,inside
jz1wEUOp9ADLv06Re_QTmg,dOOvB4HW-b0mWDpcvY5h-g,,inside
bsOQyzJeMqOv36pkFVudrQ,iMWGmFrMVEEktWNriZ2cTQ,Sea salt caramels,drink
4bqoUUZF91j-0ZeO8if9yg,UviNsy6qq0aOLl52BOzWow,,inside
AGhnlyCRwHuWoN78aPtD8Q,6OBV0LXFHVQoUWuQxJxtwA,,food
pL9RZ8UwKdo-WCP8bre9Xw,jZd462wsUBOIB60UEjUOsw,Nice!,outside
kek4SuG6MWZfj1m7AtCRHQ,AUZqMRK9or-BxBUE7uTe6A,,food
Hior797649cETNnuzLxUZQ,LkmyxPN4L99fSZR76tV7CA,,drink
iXdbT3s0wv2xorp7ZqtyPg,6Ty-KKWq6hLZYW8DWEHYvg,,outside
w7pcEsk2B_53PV1-Ip-CVA,7GUjQC6k8RcGwySfJcAW_g,Korean Fried Chicken Wings,food
yLckB4AiraolPZv4hg2PGA,iwmW2mgcn2YdirXUHCsgXQ,"char grilled oysters!  not quite as meaty as they should be, but still delicious!",food
RjnjtsFWmm3uZ7w_jtWw0w,Wndkw2PinAwTgjeUJOTdCg,The guys with their matcha lattes,inside
xtsL6WU-OhuHcuhMGd4bVA,H41S-qS3NOUJSbIqWTuyIA,Gorgeous evening views from the Creole Queen,outside
HMz8o7i-NRgV1m2NX8djSg,yz0KWVamNhqiZGz7XTClzg,Light and bright!,inside
dOIjBO7RwX5PT7kdXUOIpg,R8t9g5nvi7VFyS8zsgmj8Q,"bestie combo: ribs, brisket, popover, creamed corn, beans",food
CeelvsPPuSo9zSpFolhbxg,0-PClaUWGphUvuTH8wQ51w,,food
z1kG1hpFBz5puwrEJYtdCQ,LImOqXSWUq-E_eNZhTUzmQ,,drink
Ar63kK7Y16LmdDiPPfQkQw,-mitV3FhrCz3m2wk8ldKDg,Sampler at Triton!,drink
P_GG6l_qgLdkJJjnom5qPw,-5DcSecinHF2snC4eLv8WA,,inside
zzyP051L-ROFT9nMzMDPjQ,tVELQMCI0485CPvgtTlMDA,Mmmmmm!!,food
FblmA503vGhKMfbvmusIjg,FP5fr2zUeTEhI4-TGEeVCA,,food
eUrxgtC--yNIIRq1yRYYPA,R_eXVjWKjlrf_HjJpmFmdg,"Crisp, Fresh, Salty Tostito Chips and delicious Salsa with just the right texture, heat and spice!",food
fmg2hfiCytiYyahczIC9tQ,ye_Vi7HzzpMaGHRbzZdTSw,Blackened Shrimp Burrito Bowl,food
NIKnqg30Qq4qxYmosnhqWA,ne7QDP3iqkjLqTi0jckyBA,"Happy Hour doesn't have to be bland.. our pork carnitas poutine will prove that French fries, cheese curds, cascabel gravy, pickled chilies",food
L56C0hoTJOVl82QhDtN22A,wa_bwyY57etHjtJ2Fw0E3g,Caribbean Salad,food
zLgVLA04CQbXOHDHQupxkw,5TJzhqoLXvWXyxHFullsJg,,inside
IN0JCT0ZJ_XMjzKbbgXEIA,DVY9jM4isRGFl6RSzYAUdQ,,drink
CJU_QRWT9_hKnnWFiF9haA,NUJrCPU51Cvip4ayZD1P5g,,inside
NzJLssogyqw6r5PnHFHqoA,6_Gsn1ZxSosWb6mZusap0Q,,outside
S4W5Q7HSDFEkQxAJym0TSQ,8JEcsyj5jqsSqmb0Xvwnbw,,drink
DrgfkFVvuXKDCPYnCl_VVw,vHr8qhM4CXYB3Ol_9yS6QQ,,food
S1_nnu6tDZw4j8BlyU26gQ,5-HsdtO1r_9a3aqfwqy3BQ,,outside
iQ_fhbFVa3yNTyBaMxodhw,ZbvSN-_WutRkxhO_abGR2g,,food
WYP76f_27N-TaeISKmfi6Q,swcfmflnWlhnbvPOHvPq_A,,food
r9yykALcNzywDslCnP22jQ,lmQEIb_gWJ5uaMGd_DpF-w,"The Chugg wall. If you can chugg a whole can, you make it to the wall of fame! Lol",inside
ORry89h26ysPYbdpBvw3Mg,IGEvYF8zejVLGrY5rzYjbA,Couvant Brunch,food
3Yner08QEgfr6H5O5snpnQ,bn2jWrB_aXdQP4YoyUVVIQ,Bulgogi,food
MdpnyGJYJliu0jUe0bHGmA,VbheehVdnqthjCCmwO1q6g,Pleasant aesthetic,inside
lyC3faeD659yEqfBXofqkg,aS2HD_XKuCAMwjRHQ_b5-g,,outside
DT4KytHkI_0K5FvY7n5AGA,Awkrb1wzFxz5w1Ixc9W3FA,,food
k6wBjugZfGi1MAIZyYTSBw,qUH2FppY7RL96F5tXzA0hQ,,inside
YfCOpvGXZaafRvvAwJt0LA,larqjPOY5TfoFcQoK_7FgA,Steak & Eggs,food
5q5Rjjoq6tfGVJYHxPKlRQ,0Y5OG0uk8exyeYdqxKa1XA,,food
g8utN7sfa04x2xq5WuPRBg,t-RHwZzlTAZeTcgrrbRtqg,,inside
9HdxEKUpP6Po-1hFpA0zxQ,oFbwMxqaCJfIzAEmwaXD3Q,"Delicious tacos, Mexican meatballs and street corn!",food
GUckEcCoTgKlYWcjIUOGkg,JxlG-tkqM3dorIAW-2Q-mQ,Ocean pasta with marinara (calamari in the background),food
3ZwlTVUYuYonVBMq2epY2A,nYPzsOjvida-ne7swSPHpA,Beautiful outdoor patio right on state street,outside
r_rmEBCtYLlIsC1nz94URg,eqNutOMnPqKa9QDAY6KfEw,Pain au chocolat,food
mkd5OfFPIrds1nI9oAfrxg,Cs0adaMTxJWTDSzuQ3vheg,,inside
ie0PgvQidIRORGe90fbozw,Zi-F-YvyVOK0k5QD7lrLOg,,inside
tNM7WWKzRnzapbCDIfpZkw,pqF3WkYktbR28uk2PSR7Rg,$15 pitcher,drink
werjzyQqK0rBVhP0P2TXOg,Trbe4JX-oLHrrVVPcv0wog,,food
KDzFwcMdhgc4x72yErv2PQ,FQJ4ph8e1SMz5YWsdH2m8Q,A dozen oysters!,food
yWnTOPA5AWUIICKfDMdVow,-9NmUeTphyS9Lq1o9MACGw,,outside
DM1hCN4v1Z5SxeqDGkNwQw,Zx05t1cRAipPrpQOtzd9RQ,,food
ahISxPFuI-D8QWj2aYNMxQ,d5IbvRTwnvmaHg_wiq0XrQ,,inside
hYEKqnaSSa2EYiRv7pvcdw,wkIc7MTnnGkqZC5aJyKimA,Dessert!! Yum,food
coFubj-CiJ_QWZTtudbcxQ,HqCIG880GCE5OzUAkbc-JA,,inside
AFEs1tKtqGp_TvWG1-NOOw,L5LLN0RafiV1Z9cddzvuCw,Okra Fries,food
3NpWp4FyVSf_DWOZZx6iiA,x-u3I8BseQF5hyOpd_tTSw,Sunday Funday Stone Crab,food
FJICvfIkufgeAyJJ47XL3Q,FlyfDPS41F8R9f5KHA8g2Q,SukhoThai Royal Tom Yum soup.,food
nJrFe-VLhoRT-DXvsW1MRg,TunmRrfZb7bt53T6HJi4UQ,"Excellent service!welcoming staff, small place, and food amazing!Manager checking us in the table, cant wait to be back,bring friends,BYOB!",food
vPbb-tv_LJBtePfFJXFOOg,h07Yfix2ynwn9fJ3proGXQ,The hubby's pork steak plate.,food
ymvdJyZCu-oSXr_dfvjG0w,Vz2RN55rTJBGn43K1v84nA,,inside
2Nw_5ZbntaH3rjzFZSojHg,JBQFWXXdKX9YKK1p3QI49w,Cool custom wood & iron work (including the tables we sat at) make this place feel like a personal neighborhood bar.,inside
qbBRwc4Yjud0KG9bWEZdlA,_4AA5f1GhFkBr8mQFkuWug,,inside
PoAXHBD82CgSOpDBs9wraA,0OJ6J4AoqpxjwQPp159lcg,Great teamwork,inside
Om0-chiSM5zLPyM0yvk1HQ,Qkg16mN-8QR66gjzg6gMyw,,outside
E3Efw3kOBJx1DkgHCpNM3Q,WzEzUDTWr4UQSQykujMwyg,,food
1lzoi2xO2pHYorkLie1uyQ,d9OTctJEITa5DmAvWpKfoA,,inside
ji-33_lSc9nFHSVmHrAWGg,IkY2ticzHEn4QFn8hQLSWg,,outside
sw0J2Iv9MKFQx1FtZTCVGw,ZDoaXjfQ8-n3-DYU1lQ-yg,,outside
DN2P_7LhFtU_J4Hlk5COEg,W8fyKHzZX68SQWFvwq_JMQ,Cappuccino,drink
E1jlEu77K0NBDe86zt1SCg,iGudoXTmbAmz1gg3H7omyA,,inside
vVW5aZSwk0ioTcSpqG4qIw,Pr-OrQ0-hNPFdp8bVZN6Lg,Enjoy our cozy old world atmosphere.  You will feel like you are dinning in your home.,inside
5kU19MQGw8d4326cZUk5Aw,EwWcloIMj8zflH5Dc16-nw,Where the magic happens- Sit at the counter!,inside
Zg-g6Q_GZ55f1RXECNHApw,A_AEG20YPuVW7Ao7gkHicg,View from store entrance. Order on the left or right side of the Coca Cola sign.,inside
3N5nFqgXPzN7x-vP3sBMig,wAVa4NJk2Qg5vgWSlpa-QA,New Logo,inside
ToYLZw7XlnANU4z05kq_tQ,FGbflqBM97jbFhu-9qD9ww,,food
27fDepAvxfhTRPJ1ZSd66g,WHLM6UhwSV0tN3CrmSgsUA,"Breakfast Fried Rice, Tess' Toast, and Doughnuts!",food
NwS2NixCb79o9RVOvjBXnQ,W-TAJwlfKb2DQ68m-fwqqw,,inside
z49Q78v6H8NHd5xSrhFPfg,-UEeCTgxud4OGWshX4x-jw,The counter-hipster,inside
9g1FaNAMFQH-khIMkSba2w,rAMlyZQe5eFrdLRVQfY4ZQ,Grilled Cheese,food
ntwakniz77vjRfv8HYlcPw,ctHjyadbDQAtUFfkcAFEHw,,food
5cwpgAof3L5RPxIJmFRvrw,F9N4o6uuocwm3lPkhmK3yQ,All you can eat. $21.95,food
Fc_7q9q3yjwOeySvshc9eA,bVwshpRymmsAGlmXTj-bGA,,food
S_uwSr5g_qx1m-rm2PovNA,5IvBJJl3bemFixZ9uh_wXg,,outside
o6a7gfsug1Eds_iK5XIBng,05ev984NYfimRN0UiFrxaA,,outside
b4nqe_ED8gtI4UfdUPONPw,Gr6nYrQ_-3p4LcE4M84lTw,,food
pcjecPTcDgw-1O_noTlgXw,prATCkHZzIXFvOzCuRi-TA,,outside
z32acjgyjzPJjWcNr2ktEQ,vWRdL8B9o2CmUmfJgNgMqQ,Free boat docking for Rick's patrons...,outside
UUtwFW3-GJPfGzicPY_5Ug,ZVjNax0O1qixmtZJ11jpkg,Lovely table settings.,drink
yE7rlFI2vdzb9ywTyUst4w,bVwshpRymmsAGlmXTj-bGA,,food
UknpZnluFpTuAHzhZ9a5Kg,TLsExJ9ZbKTRGtY1MTSn1Q,We're so cool,outside
K_hGOJfW1MlnXNOSeOBqeA,ZHMwj4mU6oE-o6WK4leiSQ,Specialty Pasta  Shrimp Florentine,food
lrNrO0ENtBuVvDO6goex5A,xrsxGPM30L7-AkB9rPyJVA,"Chips, salsa and a beer at the end of a long day.",drink
QZAj4fbbjWlt1jbROoTGtw,2HMf3ewAeMaeDsadJuL8DQ,Street view. Great font.,outside
Kxp8bRcIfdKdmpNTdzxuZA,kxOR-Z62MnMUlCZWQmd2iQ,,food
lK1UIcgaVUnw3hKiTOJoSQ,pk8qkVzhj2M3O3CEiv3veg,,inside
8cMoebCQnfb1m00kCypHlA,W2TjR62C5hj26NoQrbdg-A,,food
dkgO9T4GJu-vQ5-vmopoZQ,jOaJ4PFGhGiM8fhuYcYFRg,Bombay veg club + masala fries,food
YHwSM7H1vMLDSftYyWAmWg,3zvXuLNed5Bvvl5l8OQbCA,,food
JX24pPfayz_ul9BVnGYKGw,QaLr_-5abntoxH7Isbs0iA,Gorgeous dining area,inside
z5CS_ApdQpCGLWUR-UmPVQ,cNH8949aoGjotaR1LvbGPw,,food
5lS2Pxq8gJZjrZr2uaWo6w,kWrBJ6E8aKhfGkvsXQwxZQ,Stained glass windows,inside
48eCKf3uRe4bP433eDf0ew,yPHi8IA03KcKpqZ9yFE3jg,,inside
EzFhQ8cKteJ8Q2a4aLQMMw,ivaXLaUg97JKWbfIUoZ25g,Inside dining area,inside
HYb1TqRJcl4GgGKUhnsCkw,M7Y338g9JFs_0fNR1RA82w,Cheeseburger on Texas Toast,food
ZO_5m4-D9KQ1g9Hv-ZKGuw,3cyjdxvskRcADylzLI32cQ,,drink
nX0-jE8S24BfnZD7QWBKbQ,ApcMztKwhVYYCceDX1L5qQ,Earn tickets on most games for our prize redemption center!,inside
mpTdK7oheF6grPRigiTJKg,-mDAFyX5kZHXhxjELeMhiQ,Fancy Mushroom Toast,food
MPxYZANl6mKu50m894D3UQ,KkdLjGfVsfGESNkE0ktURg,Cheesesteak hoagie,food
rtqsM3ZB9iVeiYvEEJw1Cg,Jg9kkOl4sx2AXJVohbpSiw,Making of the fresh tortillas,inside
fwySgEvVYNLgBecR8IlDDA,uHfHKZj_RsNwP03ar_vwQg,,food
vUw2FHfjV2PmkWOmfi5_Dw,QnKuifVndllMMQzrYqGFCA,Corner,inside
D10ycyMyHWjI4LQpyf_M-g,itv5mVA2lkp_ivhSdmKGgw,Bimbimbop and seafood pancake,food
E06v7k-aIrb9U_lXQrSiNg,PRWLolApFNliC92zQMfm9w,Shula's No Name Lounge,inside
bWD9DI72a80hSZruv9s0UA,Fbtcj6j9-byxq68ACKpcUA,,food
kd69VKZHXn4PNB7pPCDgiQ,cQDwJjslebJv5Co7gCm2Yw,Coffee bar and kitchen,inside
ddH4Yt8R8q-xkmMN-1mUag,sor6oj-nuslOcSx7di4urA,,outside
lnIkdDWViqEQ3hck9IAZ7Q,ev9PTrWNm6gX2KCIW04QwQ,Friendly satisfied customers who have been coming to Wendell Smith's for 50 years!,food
m1heUHTIOIIejyu699kSaQ,M9x5TAC19ySz0Rmtqz2zaw,Agedashi tofu,food
GPQ9xEbd4vv8-mbPaPsgOg,5Qz7TJFXhm8Mjc8xzoSV5Q,,food
e58kzWFj_KDFJsJ_JxhxLA,RfDM_uKnm093LvNnoKq0xg,,outside
kO8U8hTZE2Z6heg3d2Sd8Q,J0joPXxmN-_9Lzafspqdbw,,inside
DpkRj2H3Tp3X1NYddUqOvA,nIlmZLuMs0JuBRvAHSIf8Q,,food
aSFzYXuX4ZrfyWb1ylLfJw,aY_K2q158ZTlUdUgOnLTyg,,inside
M4X--sQr8LXozwxT4zz3OA,afJf3BGC-kZkrFR1CaWdww,,food
yucRRwN_4sK5FKTPXvMYUQ,oRe0iraGEsVSNKxcp_hjbw,Seoul Delicious,food
yatH_Tot7J4Cs3MJa6-jaQ,oIH5YWPy_g61YXM6R900Wg,A Nashville ambience.,inside
AJlBZzLN1QB0PD-Kn4nHFQ,wPViqOIThG5W_p4FKGqjrQ,,inside
OosBG-u74lDw76GG5iNd_A,YxWiv24PHCseiVvGlqKFrQ,Cinnabread with blueberry topping,food
2Qs_q6aKwt_MACKaZ1St9Q,XH8H630zdwkFANePYmmXqQ,Cozy atmosphere,inside
oxzucgJlolTyEPDb0YbILQ,swUT7AsP776D0XEBQrSznA,Key Lime Pie - made from scratch!,food
TPEtx6yUlo6cMohdopKyXg,XnVmNQdmyhdCC90FRY9ZJQ,,food
QRcxL5QfTMHovloA8ywM2w,2q8iaxBfJdSq3SLCi5NAsg,Nitro Cold Brew & Honey Lavender Latte,drink
98wG_wdOpXxH8Gd4tbsE9g,59hbaCuGsGbPYbq5QBkaKA,,inside
GG6xtvCmXmMlnwcuv7gI5g,mEwfB8u-96p2lviZtTafpQ,,food
RWD9shq5qYLkRcEVymqKCw,ymi8Cb93TUSN6wwlvMjV6A,1 lb Smoked Pork Chop,food
RMOpmIr9mXU1DuV93FrxhQ,4LG0U_Gxc45-FanbjwoBvw,Steak taco,food
rWU-Y-9bV4SJI_CFx2uKhQ,evxhNYa77dxWZabIpGQCkg,,food
7UNndT0KdXnIMJACag3C7A,_aKr7POnacW_VizRKBpCiA,"The line outside the building, about 1pm on a Saturday.",outside
4tQMVGgbFn9bdXVuNORSuA,H41S-qS3NOUJSbIqWTuyIA,,outside
5UnL-p7MdY4u6kt1jBlTEA,Y1vmkdnk-ubHYXKQOsyG8w,,food
S40dGrZeQLcQn1QYSK1eBw,Nlv3hS3F1nBaet87Vccapg,,food
UkfMQH2ZVw4xsTWnrBHTEQ,foFpx3znhLJvnplex8aqww,Chicken Chili and Chicken Jalfrezi,food
2dN73JTsHqMC96NUfFzi4w,l8VedGQFMLtTz2zRmpTlxA,"Goat, Sauteed Tempe, Jackfruit Curry",food
QDeybcfHa7McJRvd3GXQcA,-9NmUeTphyS9Lq1o9MACGw,,outside
0k52Jsw9t0XLApdHW4Xc3g,VWv4CJ1zxPA_o7VBXGYIcg,,inside
ABqor4MBiYRQGheMAx68VQ,DTxB12bQaZ1m-nLeXWX2rw,double duty smoked and oven roasted Turkey sando on sourdough with LTO,food
koZHlNnb-eFO1jDCgUTacA,RmShOF-8MxNjlXATWs_2Dg,,inside
KTGHiS4D0-PiFrykSJssGg,9CRWWbw3iOo4-9FMAO6nKw,,outside
RCh-v6CuLnBViqKGg1GYmw,cAMQGuopIJ8AgyeXciFNcw,Games and Trivia!,inside
IfZhgbNBQSXxJ6Ph4aNOKA,xfY46Z-nBtX6sZQLxrdxhQ,Christmas interior,inside
E5L6rICXsoBxYLtFkcYNFQ,EEMdwkN9Arbv3lPhKS2Muw,,food
GPZe40AfF512sZMoOe_QXw,QHWYlmVbLC3K6eglWoHVvA,Bar area #1 at entrance,inside
JveJ8Fb92dVtY-2er_ztUg,Exh1uNhTSDR1hGivZBIylA,"Saturday was slow... it was us, and these twelve celebrants",inside
r-JjrKjstNiLYxMrtVq7sg,RTwDv2oLE3gzAZlf63OPXA,,outside
VL98NhD3pm2HD1FntjZPzw,xne1l7I2166PbF59qQUxGg,,outside
o1CB4lxiifySDMrNah_zGg,AkxNKjmfE1RFnTz_z4wuxw,,food
S2_6hVBQPIMH3MgSFsKdsg,9h0i4lVC5eCVhRTanWsEAg,Bread pudding special,food
aflifpH6GwUlBy4Gd-AfsQ,C6KP0hSutumHzLDCFyjvJQ,Sausage and Balsamella,food
OPIS1UdmiVvY48_IEilhmg,33l2XVp01d8kltTs_UMJ8A,Gooey Butter Brownie,food
YeEnCR5s7Leh5DJW4Y5zqg,lEi0T3m96A2NXXDSn7569A,Bar,inside
-ZysCEsZYdJYeIB8NAxnpw,GXFMD0Z4jEVZBCsbPf4CTQ,Fried chicken coma.,inside
KWovp_EiU4ox67CcOhYyyA,OX3ArWSP85bK4cdk51tdmw,Tasting Gentilly Gin,inside
6dKeje8Vma2Ub7n4T17_Tw,eVFJcel5xmGOAGUBwyxS8g,,inside
S4VuhtdLInOiQaV3LRNcdg,3YqUe2FTCQr0pPVK8oCv6Q,,inside
-3Tg0BZsFe57EnRDV7E32w,t_M0P9WZChATql3PCemHHg,,inside
KAvL6IIbPkJkLn8BQ_7ICw,kvOorg6F1gnbPmlTtjunsg,tri tip nachos! YES!,food
z0ZJEFzWy-jeVjyTb2_ydQ,voWjA6zfmXLIbKAoqwBnug,Outdoor seating,outside
f36eEV6VI8h57Fwu5dQ6ew,eL4lyE7LNoXEMvpcJ8WNVw,No filter needed!,drink
FAK8TqrxfXVvf3_46o-qog,U4X-tzwvTzW8uWxs2KIPtg,When in New Orleans everyone needs a Hurricane.,drink
6sjGYNmLkzTLlS2Z2AvCOA,VbgnG9ymyq_jyYcN0jFBZA,Booze room,inside
HmYQ650IL5HxeFd-H5uvMw,TKPAyOWcexkpVHPCdYTNmQ,,inside
oYHkQ5nn1AZXBMrJhiLzCQ,-0FX23yAacC4bbLaGPvyxw,,drink
rAJIbsV6UDXD13GNY7u9Cw,I30Nq1Y8MKcFmQNeYST36Q,,inside
9W5Q3GihgVVbso67NhTbMQ,TuYACtcbbiArXzubj2BIRg,,food
cnvmD6MXACrfeSln86j3lw,RJgl-lt8fA23wZ-WnsFmtg,,outside
FN8iEKiXl3-SOZ-jy-hW5Q,-Gy7yBHvRZK64jNxYYJWWA,,inside
59wyN30E2IYTv-jk-BPFMA,eD018QIwrljtaF4Dqe0A6Q,,inside
5PI_ZAe2fuNazph5SqPUTA,IMWoj619K8ezUmFP8ktXEg,Pork banh mi,food
ryLUbyL9yReq2NjNaB_BFQ,JeSIzQ1MbaYGMrGDtEAutQ,,food
iWhhMdadfI-5Oqlelt1Q5w,5rryuz2myZJI0EfWtrTMxw,,inside
SyDEkgZdoQl7DPU-dkSADw,Cz0wdTZMcRhJjhNy9sp0pw,,food
Sn-YqYERbcBCQROaayabsQ,-5Rah4ZvWsDu4oilUZxhtw,Outside WCL,outside
bx7lEogu6M9yVLi4F-0ZIw,gndi4-wzu66Mtp4E0zHt7g,,food
oRZXWovZ3BeEnpxXs1N0gw,JpRss-a6Nb1nc3fUvl3MAg,Downstairs bar,inside
xvuIQsygZft1PXoNpyc7Iw,y77Rf5aezhj92pi1juN93g,Michelada,drink
Uj6b4ImkpRIuqfHVaI3C_w,Wndkw2PinAwTgjeUJOTdCg,Panorama of the coffee bar,inside
ajXzoACW9-pA4hUVSJq9NQ,-Or44IdY51Ukd618kikmtA,,inside
WxKnkEhE1xNjO7tRGMYmXw,Nit7oji_POMoRxZ3q2ichg,"Beers on tap and ""menu"" March 30, 2019",inside
kq2lu-BxHGL28eJLslX7cQ,hA03QM1dEu5DLU0TB9rx4g,Pictures on the walls,inside
GhJ0308yvQBgaBEMTs42fg,R8t9g5nvi7VFyS8zsgmj8Q,Oh. My. Gawd. Beef brisket w/burnt ends and lean.,food
Let4zDK7I-zlu_bM0yBAgA,zBHAoHU-SD7wECkKpTGImg,,outside
eXiBgZLLS0TrlQAkeC_HMA,qY-BUQY-SFBaSrFHowF3nA,,food
Wk1HmQ8UlSHClcAvSCVH1w,RLlOK2fL6xU1sfIPiP2QBw,Seasoned steamed potatoes that come out as soon as you're seated.,food
3x_wFR3zHrTtCznM3ueUvw,6Pu5MKIWbn6FO-oebSSrYQ,mac and 3 cheeses,food
Ht-0vqKHAKObTBFQwqTSWQ,nYsNsyIppe_DTueBha1x9A,,outside
Ni6nHP4ze2DoziZkRFLVIQ,7v51SIyxTPyfee_Wt0efbg,Cheese Curds,food
ePyHpdR7chcFMAPuid3gVA,6VDSx-ghQwbYvMaS0fz9xw,,outside
TnnIIUr6I14HYdHYPsefUw,solZespjuuKYogZQHvXEGQ,Love the decor,inside
Of5XlYIO7wfMG-LQasRO7A,4F3wxihvRNXK9cuxlOOJBg,,food
qJOaQXREglzJRe50yk_B0g,T-xYMAkdNlMPCGqWAH3mwg,,food
D14Yl8cl5sVmQHO_YJS-Ig,gCm3En8LqvXPcfiw9Tyh-g,,inside
Fv4W1Tx7_hohQMBGCz4gXw,5xokROlB8Zo5T-_qbHzsrQ,"Toast with eggs, avocado & crispy yumm prosciutto",food
rFzbpWbtwjk7SJpoIhro_w,VQcCL9PiNL_wkGf-uF3fjg,BBQ shrimp & grits,food
i1cMdhVOsX41bEbaYu01sQ,WLYZjUusZ9kwwWvgCLtlCw,Take me 2 paradise,food
bmX8IU8xOyeX_b8JHAEcTQ,6rOZ16N6YlpLC9_7fDnMLw,,food
QjqsRLTKVnhQHlJE3PbFKg,RqW9S4WG9UYZHKhHRHXJZg,The front of Lolis,outside
AgayObb9jraOkVcywp62VQ,A-_GjL5P2ry5OD6WgjhDPA,Huge space,inside
MwFuYPQQ07G2tYRpb1XdGw,1moMCBKMuiSVjmNe1sZbig,Agedashi tofu,food
hqb6S9td5jJDPFg2V-JpxA,aduPqegPuD0amg0dXtxBgA,Rellenos,food
zoeOP-t0QR_1b4iDC6j2HQ,gndi4-wzu66Mtp4E0zHt7g,Cozy,inside
0WZgwcQYpu7MaXd00EgVJw,ezNrH18XtojryQvdf6_H9Q,,outside
SDJyR8VBH09RU6Wi0WDJgg,Rb9QIj-NyRn_giOBN991YA,Indoor seating view (10/8/21),inside
bj94R9VsM7D7o9TihLNckQ,Rb9QIj-NyRn_giOBN991YA,Special korean fried chicken with egg,food
