review_id,user_id,business_id,text,stars,reactions
fmHXJVT92m279kIN6NtgxA,J_v42xK6BG7VdYiK3EkN3w,d_tRshM-w6S4QxE4VVi8tQ,"I heard about Jones for the longest time as I have seen them featured on a few ""Best of Philly"" lists so I spent the first day of the New Year at Jones and was not disappointed. I went to try out the brunch (who can do a bad brunch, right?). This place has definitely earned a spot as one of my favorite places for brunch. Honestly, the prices are a on the steep side, not surprising due to the area, and most of their side items SHOULD be included on most the breakfast plates. For example, I think the omelettes should come with a portion of tater totes or a fruit salad, however; you have to order that as an additional side.   Despite this shortcoming on the brunch menu, the food and drinks are truly great! They have some of the BEST pancakes I have ever tasted! They are large enough to be shared by two people and can be served topped with warm maple syrup, bananas and walnuts. Not to mention they are flurry, buttery and melt in you mouth delicious. They are to DIE for. I ordered a fruit bowl (berries, grapes, apples) the Grasshopper milkshake and I tried the Quiche. The quiche was light and fluffy and came with a side salad. Again, tater totes should be added on the plate. In addition, the quiche should come with an additional slice, its that great.   Last but not least, the drinks. I tried a White Cranberry Orange Sangria and an adult milkshake. The sangria was so-so. It came in a small wine glass which was a disappointment since it was about $9.00. I had better tasting and sizes elsewhere. On the other hand, the adult milkshake, you guessed it made with alcohol, was creamy delicious made with chocolate  and topped with mint.  Overall, Jones for a Sunday Brunch is delicious! Hopefully, I can try the dinner menu soon!",5.0,0
OWp5tVH1MybP3VmtFGByLw,3agKxC3HL_vTFI6BqarcPw,jULIPydhMj18KOI5OHTwfA,"Things have changed.  Taco prices are higher; $2 Tecates are gone.  At some point, the menu stopped advertising ""Mahi"" tacos and now just says ""fish"" -- and the quality has noticeably dropped.  My last taco was fishy-tasting (the bad kind of ""fishy""), understuffed, and lopsided -- the stuff was in one corner and i had to shove it around and get everything all messy in order for it not to all fall out.  I'm sad.",3.0,0
f1l8qPIQC0AtwiEysC4_-g,iJdknUsOPUDA2BTfTVE1Hg,-y5vYOsyL4bSFxeOtQtYbg,"LOVE AJ'S, I love getting a cup of coffee and sitting in the patio.",5.0,0
zd0WYHCXUboWhBKKwSXoFg,FXnHfE2PNKnc9zvkKkwDdQ,EQ-TZ2eeD_E0BHuvoaeG5Q,"Milktooth is an eclectic restaurant located in the  Fountain Square area. Be prepared to enjoy an unusual combination of foods that are created to delight the palate. In other words, simply DELICIOUS! Be aware, there are no substitutions! Please trust there is no need because the Chef's creativity should not be tampered! Go hungry and enjoy!",5.0,1
Zwh3HNWNK3x4prbMT3-n-g,6BZMGaiBMQSZ639VfjbVaA,CYwC5OjwCN6ib_AQDxi3Ow,Food is what you'd expect at any In-N-Out. What I really hate about this particular location is that the drive thru takes absolutely forever. It could be due to the fact that this is the only one (that I know of) in the Santa Barbara area... but still.,3.0,0
sTXhqb8QEec7kDPZWi409g,IpLRJY4CP3fXtlEd8Y4GFQ,cXSyVvOr9YRN9diDkaWs0Q,"H------      all HYPE  O------    food is ORDINARY  N-----     NOT half as good as Sabrina's.  E-----   EDIBLE, but not fantastic!!  Y----     Y bother waiting in the long lines?  There are far too many other options in the area!  LOL  S---    Honey's was so-so!!!  This pretty much sums it up.  I had pumpkin pancakes. They had far too much cinnamon. Also had eggs and potatos. The potatos were good, I suppose.  My boyfriend had a Poorboy, and thought it was mediocre at best too.  Not bad, Not good, just average.  Add the over-crowded atmosphere... and the place is just not worth standing in the rain for 20 minutes, (which some people did) or sitting in a tightly packed waiting area with somebody's BUTT in your face for 20 minutes. (which I did!  LOL)  In their favor, I will say Honey's was cozy... it was a cold and rainy day, and I appreciated that Honey's had their heat on, unlike some other hipster spots that insist on having the a/c cranked up all year long!  The best part of my meal was my english breakfast tea... which I could have bought at any Target store and made myself at home. In short, Honey's is ok, but not worthy of more than 2 stars. I may revisit later and see if it wasn't just what I ordered that wasn't so hot.",2.0,7
_S8C31qLyXMiak6RimvAcw,HwL0cUMC7-qghiAKBzMpXg,ZnAr0AxYpEYK1ZHNc4fk7g,Love that this place has side booths and back rooms where you can sit at low-lying tables in a more traditional Japanese fashion. Makes an outing that much more fun!  The prices are decent and the sushi's very good. It's alwasy very fresh and there are many kinds of specialty rolls to choose from!,4.0,2
ZS0GKZELnvZfS3Kpo9w8Ug,EMMKdK1cGrLSo08wgSYHJQ,0AQJ-QTu7GtxaP4SoD07yA,"As a visitor to NOLA, I was told I have to try these stuffed sno cones or sno ball shaved ices. I went with the Chantilly on recommendation from my local friend. It was stuffed with their famous cheescake filling, which was unusual but also delicious. I liked the thinnly milled ice and the sweet surups, and also the added fruit. Definitely something I can see locals swarming to when the weather gets hot and sticky in the summer. However, your hands and clothes have the risk of getting sticky as well :P",4.0,1
PfwUPoG1EWt68Mczyu7keA,1HM81n6n4iPIFU5d2Lokhw,vfmHUg7jWnfzLb90vcuLSg,It is connected to the original Galatoire's and so in some ways this is sort of just extra space for the original restaurant but they do offer a different menu.  The steak is good and the service is professional.  The downstairs bar here is large and comfortable so it might be a good place to drink if the upstairs bar at original Galatoire's is full.  Generally I would prefer dining in the original Galatorie's but if it was full I wouldn't mind eating here again.  You can also access Galatorie's 33 from the upstairs bar at Galatorie's.  The dress code here is more relaxed than the original so if you find yourself in a more business casual mood then this might be a better choice than the original Galatorie's.,3.0,8
pKSzkbF4pv9lYhEZnNSwAg,YsHeiXC9IYy0ZVL7MS6_Pg,iDGohK_mkqnAfLeWC4P4TQ,"Wow. Wow. Wow. I wasn't sure what to expect but I've been looking for a really great sandwich place in Nashville and finally tried 51st. I had the Cuban sandwich and I think it may be the best sandwich I've had in town. When I pulled it out of the bag, I was amazed at how heavy it was. It was packed with meats in the perfect proportions and condiments were just right. The bread was fresh and soft. Kudos, 51st. I'll be back and I'll be bringing people with me.",5.0,1
BCLvpd08Ci4Tcq-fIRhZdA,MYQ1TIxUCrbXybXtuNsTqA,dIpTuL2T1L98GQGU17IeSw,"Leaving this 2-star review in response to the food, not the place as a drinking/hangout spot...although the wine was crap, too. 2-Stars awarded for the Nintendo 64 and all of the nostalgia-worthy games, the decent choice of drafts (even if they were out of the draft I ordered), and the great service from the staff. The food, on the other hand, will make you wish you had eaten at home. My wife and I went out as a treat because we didn't feel like cooking, but the majority of our food was sub-par. I got the shrimp po-boy which was not a po-boy by definition (it was just shrimp on a crappy sandwich...no French bread, no Cajun sauce or even enough Cajun seasoning, and the shrimp was obviously frozen-thawed not fresh). One of the shrimps was even gray when I bit into it, and the sandwich itself smelled more like old fish than fresh shrimp. My wife got the Athena chicken sandwich and that was just so-so, with the overwhelming taste of feta disguising the low-quality factory chicken they use for the sandwich. The best part of our collective meals was the mixed greens we ordered as a side, so I wouldn't exactly recommend ordering food here unless you're completely hammered and taste is not a priority.",2.0,0
SO17CKKdnccrYoVjXYnN5g,jPcrABeWgWlTPi-E0Op_aA,KBsLYznLfnJEY3RIBUZe0Q,Very good sushi for all you can eat sushi. Wasn't crowded at all. Lots of choices to select from.  We will be back,5.0,0
yWFFDVEoY_g3aCtMWf7odQ,JRXbWVcU-uugX2DATU3nRA,nRKndeZLQ3eDL10UMwS2rQ,How can anyone not like Ted Drew's?! Nice people and super fast no matter how long the line gets.   Always a quality treat!,5.0,0
coU-d9OiY62acE0xjaE8Ig,V9Qd2Hx2AjiebfGOfooDEw,8uF-bhJFgT4Tn6DTb27viA,"Fun, family-friendly atmosphere. Creative treats. I would not recommend the plain glazed donuts. However, highly recommend the cinnamon roll and their coffee! Also great customer service! The employees seem to really love what they do and where they work.",4.0,0
kfz_AU7_tmAOKBusR6pe3w,yLV_a7zmKT8VFjTgEfELgQ,71U7MxQEhwitJOm4CQpRwQ,Kelp sushi delivered some tasty sushi rolls. I ate the spicy tuna and California rolls. Both were tasty with large pieces of fresh fish within each roll. Ordered takeout over the phone and used a coupon code for $10 off. The order was packed neatly with the rolls tightly wrapped in waxed paper rather than plastic containers. The decor inside was hip and trendy. I would go back with a group and try out more dishes!,4.0,0
THwFiN85GhM7uw_TAyXO1Q,7RlmJFtraL6HqNMlHvnmsA,MpkCQTOV6D3XGRPbtQPj5Q,"I agree with the fast friendly service. Just stopped by for a quick carry-out and was pleasantly surprised. I was in and out in record time.  Once I got home and unwrapped my treasures, I saw the portion size... yay... jackpot for someone like me who likes to pig out... I had the grilled beef bahn mi and it was excellent. I may order that without the jalapenos since they are quite  strong and fiery. Otherwise the taste is just wonderful.  Also ordered the vermicelli with beef, which was quite big and equally tasty.  Yes, I will be back to discover more items on their menu.",4.0,0
whgIyzqdDR1HQNbieW5QhQ,kIADx0pgrTJNHUERMDOW0Q,TDKBPcViJQDMrdUm6a9XZA,"I made a reservation online 2 or 3 days prior, then the day of I called to confirm.  No problem.  It was a business dinner with clients, I wanted to show them a bit of history of Reno, and according to Yelp; good reviews.  I would give a zero for the service, in particular the 20 something girl at the front.  She is useless, and if that is the first face you see coming in - forget it.  I will never setup another business dinner or lunch there because of this young lady.  She argued, said there was no reservation, rolled her eyes, looked bored, wasn't helpful, and then when all was said and done the reservation WAS there, but she didn't ""see"" it.  Meanwhile the people are piling up at the door!    Now are they SO busy on a week night that they can afford to turn a party of 8 away?  Are there really no tables available?  Really?  Or, is the hostess lazy and didn't want to do her JOB?!!    Never going back, never going to recommend.",1.0,8
j6wb9EE1HpVb_UNnfiE7jA,NcOobrUnuD0PMMieAA49TQ,tYCok-NtWvg8_k7woeB83w,"Finally got around to this place, after a busy Saturday. Came in and we were seated within 10 minutes , which came to a surprise because the place was packed. Sat down and looked over the menu and decided that I could not possibly pass up the Queso and Guac dip. This was definitely a good choice since the guac was super fresh and the queso was cheesetacular. My only regret was getting the riesling instead of a beer for this meal. My main dish was hard to choose because they had so much to pick from, though  was finally able to decide on the short rib grilled cheese. The sandwich itself was okay, though once I found out they have given what seemed to be a horseradish aioli the dish went from a mediocre sandwich to a richly complex flavored dish that I could not stop eating. In the end the meal was a solid one and my only pique would be that even though we were seated fairly quickly the service was a bit slow. It was a very crowded Saturday so I cannot complain overly much. To sum up as one other reviewer said, this place is like the cheesecake factory without the wait and that is far from a bad thing.",3.0,0
